2015,mm,dd,HH,SEK/kWh,C,COP
2089,3,29,1,0.6,3.2,4.7856
2090,3,29,2,0.59,3.5,4.803
2091,3,29,3,0.59,2.6,4.7508
2092,3,29,4,0.58,2.1,4.7218
2093,3,29,5,0.58,2.3,4.7334
2094,3,29,6,0.59,2.1,4.7218
2095,3,29,7,0.58,2.4,4.739199999999999
2096,3,29,8,0.59,2.8,4.7623999999999995
2097,3,29,9,0.6,3.5,4.803
2098,3,29,10,0.6,3.7,4.8145999999999995
2099,3,29,11,0.6,3.9,4.8262
2100,3,29,12,0.6,3.9,4.8262
2101,3,29,13,0.6,4.3,4.849399999999999
2102,3,29,14,0.6,4.7,4.872599999999999
2103,3,29,15,0.6,6.3,4.9654
2104,3,29,16,0.6,6.8,4.9944
2105,3,29,17,0.6,7.0,5.005999999999999
2106,3,29,18,0.61,6.3,4.9654
2107,3,29,19,0.61,5.6,4.924799999999999
2108,3,29,20,0.61,5.4,4.9132
2109,3,29,21,0.61,5.0,4.89
2110,3,29,22,0.61,4.9,4.8842
2111,3,29,23,0.6,4.9,4.8842
2112,3,29,24,0.6,4.5,4.861
2113,3,30,1,0.6,4.5,4.861
2114,3,30,2,0.59,4.3,4.849399999999999
2115,3,30,3,0.59,4.2,4.8435999999999995
2116,3,30,4,0.6,4.2,4.8435999999999995
2117,3,30,5,0.6,4.3,4.849399999999999
2118,3,30,6,0.83,4.3,4.849399999999999
2119,3,30,7,0.87,4.1,4.8378
2120,3,30,8,0.87,4.3,4.849399999999999
2121,3,30,9,0.86,4.8,4.878399999999999
2122,3,30,10,0.84,4.8,4.878399999999999
2123,3,30,11,0.84,5.1,4.8957999999999995
2124,3,30,12,0.83,5.4,4.9132
2125,3,30,13,0.83,5.6,4.924799999999999
2126,3,30,14,0.83,5.2,4.901599999999999
2127,3,30,15,0.83,5.2,4.901599999999999
2128,3,30,16,0.82,4.6,4.8668
2129,3,30,17,0.82,4.2,4.8435999999999995
2130,3,30,18,0.83,3.7,4.8145999999999995
2131,3,30,19,0.84,3.4,4.797199999999999
2132,3,30,20,0.84,3.1,4.7798
2133,3,30,21,0.83,3.1,4.7798
2134,3,30,22,0.83,3.4,4.797199999999999
2135,3,30,23,0.6,2.9,4.768199999999999
2136,3,30,24,0.6,1.8,4.7044
2137,3,31,1,0.6,2.5,4.744999999999999
2138,3,31,2,0.59,2.0,4.715999999999999
2139,3,31,3,0.59,2.1,4.7218
2140,3,31,4,0.6,2.2,4.7276
2141,3,31,5,0.61,2.1,4.7218
2142,3,31,6,0.83,2.1,4.7218
2143,3,31,7,0.84,2.5,4.744999999999999
2144,3,31,8,0.85,2.8,4.7623999999999995
2145,3,31,9,0.85,3.2,4.7856
2146,3,31,10,0.85,3.8,4.820399999999999
2147,3,31,11,0.85,5.0,4.89
2148,3,31,12,0.84,5.1,4.8957999999999995
2149,3,31,13,0.84,6.0,4.9479999999999995
2150,3,31,14,0.84,6.4,4.9712
2151,3,31,15,0.84,6.2,4.9596
2152,3,31,16,0.83,4.3,4.849399999999999
2153,3,31,17,0.83,6.7,4.9886
2154,3,31,18,0.84,5.8,4.9364
2155,3,31,19,0.84,3.0,4.774
2156,3,31,20,0.84,1.5,4.686999999999999
2157,3,31,21,0.84,-0.2,4.5884
2158,3,31,22,0.83,-0.3,4.582599999999999
2159,3,31,23,0.6,-1.8,4.4956
2160,3,31,24,0.61,-1.4,4.5188
2161,4,1,1,0.6,-1.8,4.4956
2162,4,1,2,0.6,-0.4,4.5767999999999995
2163,4,1,3,0.6,-0.9,4.5478
2164,4,1,4,0.6,-1.1,4.5362
2165,4,1,5,0.61,-0.8,4.553599999999999
2166,4,1,6,0.62,-0.7,4.559399999999999
2167,4,1,7,0.64,-0.3,4.582599999999999
2168,4,1,8,0.65,2.2,4.7276
2169,4,1,9,0.64,3.6,4.8088
2170,4,1,10,0.63,4.7,4.872599999999999
2171,4,1,11,0.62,5.5,4.919
2172,4,1,12,0.62,6.1,4.953799999999999
2173,4,1,13,0.62,6.3,4.9654
2174,4,1,14,0.61,6.8,4.9944
2175,4,1,15,0.61,6.9,5.0001999999999995
2176,4,1,16,0.61,7.2,5.0176
2177,4,1,17,0.61,6.8,4.9944
2178,4,1,18,0.62,5.8,4.9364
2179,4,1,19,0.62,3.8,4.820399999999999
2180,4,1,20,0.62,3.7,4.8145999999999995
2181,4,1,21,0.62,3.3,4.791399999999999
2182,4,1,22,0.62,2.4,4.739199999999999
2183,4,1,23,0.61,0.3,4.6174
2184,4,1,24,0.61,0.1,4.6057999999999995
2185,4,2,1,0.6,-0.4,4.5767999999999995
2186,4,2,2,0.6,0.5,4.629
2187,4,2,3,0.6,-1.1,4.5362
2188,4,2,4,0.61,-0.9,4.5478
2189,4,2,5,0.61,-0.8,4.553599999999999
2190,4,2,6,0.62,-1.6,4.507199999999999
2191,4,2,7,0.63,0.3,4.6174
2192,4,2,8,0.63,2.0,4.715999999999999
2193,4,2,9,0.63,3.1,4.7798
2194,4,2,10,0.63,4.2,4.8435999999999995
2195,4,2,11,0.62,5.6,4.924799999999999
2196,4,2,12,0.62,6.6,4.982799999999999
2197,4,2,13,0.62,7.0,5.005999999999999
2198,4,2,14,0.61,7.3,5.0234
2199,4,2,15,0.61,7.5,5.034999999999999
2200,4,2,16,0.6,3.5,4.803
2201,4,2,17,0.61,5.6,4.924799999999999
2202,4,2,18,0.61,5.1,4.8957999999999995
2203,4,2,19,0.62,3.1,4.7798
2204,4,2,20,0.62,2.9,4.768199999999999
2205,4,2,21,0.62,2.6,4.7508
2206,4,2,22,0.61,1.9,4.7101999999999995
2207,4,2,23,0.61,0.4,4.6232
2208,4,2,24,0.61,-0.3,4.582599999999999
2209,4,3,1,0.6,0.1,4.6057999999999995
2210,4,3,2,0.6,-0.7,4.559399999999999
2211,4,3,3,0.6,-1.5,4.513
2212,4,3,4,0.6,-0.9,4.5478
2213,4,3,5,0.61,-1.0,4.542
2214,4,3,6,0.61,-1.4,4.5188
2215,4,3,7,0.61,-1.4,4.5188
2216,4,3,8,0.61,2.0,4.715999999999999
2217,4,3,9,0.61,3.7,4.8145999999999995
2218,4,3,10,0.62,5.2,4.901599999999999
2219,4,3,11,0.62,6.5,4.976999999999999
2220,4,3,12,0.61,6.6,4.982799999999999
2221,4,3,13,0.61,7.4,5.0291999999999994
2222,4,3,14,0.61,6.8,4.9944
2223,4,3,15,0.61,7.4,5.0291999999999994
2224,4,3,16,0.61,6.9,5.0001999999999995
2225,4,3,17,0.62,5.6,4.924799999999999
2226,4,3,18,0.62,5.9,4.9422
2227,4,3,19,0.62,4.3,4.849399999999999
2228,4,3,20,0.62,1.8,4.7044
2229,4,3,21,0.62,-0.3,4.582599999999999
2230,4,3,22,0.62,0.8,4.6464
2231,4,3,23,0.62,0.9,4.6522
2232,4,3,24,0.62,1.1,4.663799999999999
2233,4,4,1,0.62,0.5,4.629
2234,4,4,2,0.62,0.2,4.611599999999999
2235,4,4,3,0.62,-0.4,4.5767999999999995
2236,4,4,4,0.62,0.6,4.634799999999999
2237,4,4,5,0.62,-0.2,4.5884
2238,4,4,6,0.62,-0.3,4.582599999999999
2239,4,4,7,0.62,1.1,4.663799999999999
2240,4,4,8,0.62,2.0,4.715999999999999
2241,4,4,9,0.63,3.2,4.7856
2242,4,4,10,0.63,4.3,4.849399999999999
2243,4,4,11,0.62,6.0,4.9479999999999995
2244,4,4,12,0.62,6.6,4.982799999999999
2245,4,4,13,0.62,6.6,4.982799999999999
2246,4,4,14,0.61,7.0,5.005999999999999
2247,4,4,15,0.61,7.7,5.0466
2248,4,4,16,0.61,6.6,4.982799999999999
2249,4,4,17,0.62,6.5,4.976999999999999
2250,4,4,18,0.62,5.5,4.919
2251,4,4,19,0.62,4.4,4.8552
2252,4,4,20,0.62,3.4,4.797199999999999
2253,4,4,21,0.62,1.9,4.7101999999999995
2254,4,4,22,0.62,2.2,4.7276
2255,4,4,23,0.62,1.1,4.663799999999999
2256,4,4,24,0.62,0.6,4.634799999999999
2257,4,5,1,0.62,1.9,4.7101999999999995
2258,4,5,2,0.62,1.7,4.6986
2259,4,5,3,0.62,0.9,4.6522
2260,4,5,4,0.61,0.6,4.634799999999999
2261,4,5,5,0.61,0.3,4.6174
2262,4,5,6,0.61,-0.3,4.582599999999999
2263,4,5,7,0.61,0.7,4.6406
2264,4,5,8,0.62,2.2,4.7276
2265,4,5,9,0.62,3.8,4.820399999999999
2266,4,5,10,0.62,4.8,4.878399999999999
2267,4,5,11,0.62,5.8,4.9364
2268,4,5,12,0.61,6.3,4.9654
2269,4,5,13,0.61,6.3,4.9654
2270,4,5,14,0.61,6.2,4.9596
2271,4,5,15,0.61,6.3,4.9654
2272,4,5,16,0.61,6.7,4.9886
2273,4,5,17,0.61,5.7,4.9306
2274,4,5,18,0.62,5.0,4.89
2275,4,5,19,0.62,3.8,4.820399999999999
2276,4,5,20,0.63,1.9,4.7101999999999995
2277,4,5,21,0.63,0.6,4.634799999999999
2278,4,5,22,0.63,0.6,4.634799999999999
2279,4,5,23,0.62,-0.4,4.5767999999999995
2280,4,5,24,0.62,-1.2,4.530399999999999
2281,4,6,1,0.62,-2.7,4.4434
2282,4,6,2,0.61,-3.2,4.4144
2283,4,6,3,0.61,-3.2,4.4144
2284,4,6,4,0.61,-4.5,4.3389999999999995
2285,4,6,5,0.61,-4.2,4.3564
2286,4,6,6,0.61,-4.2,4.3564
2287,4,6,7,0.62,-2.3,4.4666
2288,4,6,8,0.62,0.5,4.629
2289,4,6,9,0.62,2.8,4.7623999999999995
2290,4,6,10,0.62,5.1,4.8957999999999995
2291,4,6,11,0.63,6.0,4.9479999999999995
2292,4,6,12,0.62,7.1,5.0118
2293,4,6,13,0.62,7.3,5.0234
2294,4,6,14,0.61,8.1,5.0698
2295,4,6,15,0.61,8.4,5.087199999999999
2296,4,6,16,0.61,8.0,5.064
2297,4,6,17,0.62,8.1,5.0698
2298,4,6,18,0.62,7.7,5.0466
2299,4,6,19,0.63,6.1,4.953799999999999
2300,4,6,20,0.63,5.5,4.919
2301,4,6,21,0.63,5.9,4.9422
2302,4,6,22,0.62,5.3,4.9074
2303,4,6,23,0.62,3.4,4.797199999999999
2304,4,6,24,0.62,3.2,4.7856
2305,4,7,1,0.61,3.5,4.803
2306,4,7,2,0.61,3.6,4.8088
2307,4,7,3,0.61,3.8,4.820399999999999
2308,4,7,4,0.61,3.8,4.820399999999999
2309,4,7,5,0.62,4.3,4.849399999999999
2310,4,7,6,0.62,4.8,4.878399999999999
2311,4,7,7,0.63,5.1,4.8957999999999995
2312,4,7,8,0.63,6.3,4.9654
2313,4,7,9,0.63,8.1,5.0698
2314,4,7,10,0.63,9.2,5.1335999999999995
2315,4,7,11,0.63,10.4,5.2032
2316,4,7,12,0.63,11.7,5.2786
2317,4,7,13,0.63,12.3,5.3134
2318,4,7,14,0.62,12.6,5.3308
2319,4,7,15,0.62,12.9,5.348199999999999
2320,4,7,16,0.62,13.1,5.3598
2321,4,7,17,0.62,12.3,5.3134
2322,4,7,18,0.63,11.1,5.243799999999999
2323,4,7,19,0.63,8.5,5.093
2324,4,7,20,0.63,6.5,4.976999999999999
2325,4,7,21,0.63,8.0,5.064
2326,4,7,22,0.62,7.5,5.034999999999999
2327,4,7,23,0.61,7.6,5.0408
2328,4,7,24,0.61,7.0,5.005999999999999
2329,4,8,1,0.61,7.0,5.005999999999999
2330,4,8,2,0.6,6.9,5.0001999999999995
2331,4,8,3,0.6,6.4,4.9712
2332,4,8,4,0.61,6.2,4.9596
2333,4,8,5,0.61,5.9,4.9422
2334,4,8,6,0.62,5.6,4.924799999999999
2335,4,8,7,0.63,7.3,5.0234
2336,4,8,8,0.63,8.2,5.0756
2337,4,8,9,0.63,10.2,5.191599999999999
2338,4,8,10,0.63,10.8,5.2264
2339,4,8,11,0.63,11.1,5.243799999999999
2340,4,8,12,0.62,11.7,5.2786
2341,4,8,13,0.62,12.3,5.3134
2342,4,8,14,0.62,11.8,5.2844
2343,4,8,15,0.62,11.7,5.2786
2344,4,8,16,0.62,11.3,5.2554
2345,4,8,17,0.62,10.4,5.2032
2346,4,8,18,0.62,9.7,5.162599999999999
2347,4,8,19,0.63,7.5,5.034999999999999
2348,4,8,20,0.63,6.7,4.9886
2349,4,8,21,0.63,3.6,4.8088
2350,4,8,22,0.62,3.1,4.7798
2351,4,8,23,0.62,2.0,4.715999999999999
2352,4,8,24,0.62,2.7,4.7566
2353,4,9,1,0.61,2.5,4.744999999999999
2354,4,9,2,0.61,1.9,4.7101999999999995
2355,4,9,3,0.61,1.9,4.7101999999999995
2356,4,9,4,0.61,2.4,4.739199999999999
2357,4,9,5,0.62,2.3,4.7334
2358,4,9,6,0.62,3.2,4.7856
2359,4,9,7,0.63,4.1,4.8378
2360,4,9,8,0.65,6.6,4.982799999999999
2361,4,9,9,0.63,9.2,5.1335999999999995
2362,4,9,10,0.63,10.1,5.1857999999999995
2363,4,9,11,0.63,11.0,5.2379999999999995
2364,4,9,12,0.63,12.1,5.3018
2365,4,9,13,0.63,12.8,5.3424
2366,4,9,14,0.62,13.6,5.3888
2367,4,9,15,0.62,14.0,5.412
2368,4,9,16,0.62,13.5,5.383
2369,4,9,17,0.62,13.5,5.383
2370,4,9,18,0.62,12.3,5.3134
2371,4,9,19,0.62,10.6,5.214799999999999
2372,4,9,20,0.62,9.0,5.122
2373,4,9,21,0.62,7.9,5.058199999999999
2374,4,9,22,0.62,6.7,4.9886
2375,4,9,23,0.62,5.7,4.9306
2376,4,9,24,0.62,5.3,4.9074
2377,4,10,1,0.61,4.6,4.8668
2378,4,10,2,0.61,4.3,4.849399999999999
2379,4,10,3,0.62,4.7,4.872599999999999
2380,4,10,4,0.62,4.9,4.8842
2381,4,10,5,0.62,4.9,4.8842
2382,4,10,6,0.63,5.2,4.901599999999999
2383,4,10,7,0.78,5.8,4.9364
2384,4,10,8,0.88,6.5,4.976999999999999
2385,4,10,9,0.78,7.6,5.0408
2386,4,10,10,0.7,8.3,5.0813999999999995
2387,4,10,11,0.65,9.2,5.1335999999999995
2388,4,10,12,0.63,10.1,5.1857999999999995
2389,4,10,13,0.63,10.5,5.209
2390,4,10,14,0.62,12.6,5.3308
2391,4,10,15,0.61,11.8,5.2844
2392,4,10,16,0.61,12.4,5.3191999999999995
2393,4,10,17,0.61,12.0,5.295999999999999
2394,4,10,18,0.62,11.2,5.249599999999999
2395,4,10,19,0.63,10.2,5.191599999999999
2396,4,10,20,0.63,7.5,5.034999999999999
2397,4,10,21,0.62,6.6,4.982799999999999
2398,4,10,22,0.61,5.8,4.9364
2399,4,10,23,0.61,5.3,4.9074
2400,4,10,24,0.62,4.1,4.8378
2401,4,11,1,0.62,3.3,4.791399999999999
2402,4,11,2,0.62,2.9,4.768199999999999
2403,4,11,3,0.62,3.5,4.803
2404,4,11,4,0.62,2.7,4.7566
2405,4,11,5,0.62,2.3,4.7334
2406,4,11,6,0.62,2.0,4.715999999999999
2407,4,11,7,0.63,2.0,4.715999999999999
2408,4,11,8,0.63,2.7,4.7566
2409,4,11,9,0.63,6.6,4.982799999999999
2410,4,11,10,0.63,10.2,5.191599999999999
2411,4,11,11,0.62,13.1,5.3598
2412,4,11,12,0.61,14.4,5.4352
2413,4,11,13,0.61,14.9,5.4642
2414,4,11,14,0.6,16.2,5.5396
2415,4,11,15,0.6,16.3,5.5454
2416,4,11,16,0.6,17.0,5.585999999999999
2417,4,11,17,0.6,17.8,5.6324
2418,4,11,18,0.6,16.3,5.5454
2419,4,11,19,0.61,14.6,5.4468
2420,4,11,20,0.61,13.5,5.383
2421,4,11,21,0.61,12.1,5.3018
2422,4,11,22,0.6,12.4,5.3191999999999995
2423,4,11,23,0.59,11.1,5.243799999999999
2424,4,11,24,0.58,10.6,5.214799999999999
2425,4,12,1,0.57,11.0,5.2379999999999995
2426,4,12,2,0.56,8.4,5.087199999999999
2427,4,12,3,0.56,7.6,5.0408
2428,4,12,4,0.57,7.0,5.005999999999999
2429,4,12,5,0.56,5.4,4.9132
2430,4,12,6,0.56,5.1,4.8957999999999995
2431,4,12,7,0.57,5.7,4.9306
2432,4,12,8,0.57,6.3,4.9654
2433,4,12,9,0.59,8.0,5.064
2434,4,12,10,0.6,9.2,5.1335999999999995
2435,4,12,11,0.6,9.7,5.162599999999999
2436,4,12,12,0.59,10.0,5.18
2437,4,12,13,0.59,10.7,5.220599999999999
2438,4,12,14,0.58,10.8,5.2264
2439,4,12,15,0.58,10.4,5.2032
2440,4,12,16,0.58,9.9,5.1742
2441,4,12,17,0.59,9.2,5.1335999999999995
2442,4,12,18,0.59,7.9,5.058199999999999
2443,4,12,19,0.61,7.2,5.0176
2444,4,12,20,0.61,6.3,4.9654
2445,4,12,21,0.61,5.6,4.924799999999999
2446,4,12,22,0.61,5.4,4.9132
2447,4,12,23,0.59,4.4,4.8552
2448,4,12,24,0.56,4.0,4.832
2449,4,13,1,0.54,4.1,4.8378
2450,4,13,2,0.52,3.8,4.820399999999999
2451,4,13,3,0.53,3.7,4.8145999999999995
2452,4,13,4,0.56,3.1,4.7798
2453,4,13,5,0.59,3.0,4.774
2454,4,13,6,0.62,3.7,4.8145999999999995
2455,4,13,7,0.64,4.0,4.832
2456,4,13,8,0.64,4.3,4.849399999999999
2457,4,13,9,0.63,5.0,4.89
2458,4,13,10,0.63,6.6,4.982799999999999
2459,4,13,11,0.62,7.7,5.0466
2460,4,13,12,0.62,8.8,5.110399999999999
2461,4,13,13,0.61,9.3,5.1394
2462,4,13,14,0.61,9.8,5.1684
2463,4,13,15,0.61,10.6,5.214799999999999
2464,4,13,16,0.61,9.5,5.151
2465,4,13,17,0.62,9.8,5.1684
2466,4,13,18,0.62,9.2,5.1335999999999995
2467,4,13,19,0.63,6.9,5.0001999999999995
2468,4,13,20,0.63,4.3,4.849399999999999
2469,4,13,21,0.63,3.0,4.774
2470,4,13,22,0.62,2.5,4.744999999999999
2471,4,13,23,0.61,2.0,4.715999999999999
2472,4,13,24,0.61,2.6,4.7508
2473,4,14,1,0.61,2.2,4.7276
2474,4,14,2,0.61,-2.0,4.484
2475,4,14,3,0.61,-2.7,4.4434
2476,4,14,4,0.61,-2.6,4.449199999999999
2477,4,14,5,0.62,-4.5,4.3389999999999995
2478,4,14,6,0.64,-1.9,4.4898
2479,4,14,7,0.8,2.6,4.7508
2480,4,14,8,0.84,3.5,4.803
2481,4,14,9,0.81,4.3,4.849399999999999
2482,4,14,10,0.79,5.1,4.8957999999999995
2483,4,14,11,0.77,5.0,4.89
2484,4,14,12,0.77,3.7,4.8145999999999995
2485,4,14,13,0.7,3.8,4.820399999999999
2486,4,14,14,0.66,3.9,4.8262
2487,4,14,15,0.65,3.9,4.8262
2488,4,14,16,0.64,4.0,4.832
2489,4,14,17,0.63,4.7,4.872599999999999
2490,4,14,18,0.63,6.2,4.9596
2491,4,14,19,0.63,6.9,5.0001999999999995
2492,4,14,20,0.63,7.2,5.0176
2493,4,14,21,0.63,7.3,5.0234
2494,4,14,22,0.62,7.3,5.0234
2495,4,14,23,0.61,7.4,5.0291999999999994
2496,4,14,24,0.6,6.7,4.9886
2497,4,15,1,0.61,6.3,4.9654
2498,4,15,2,0.6,6.0,4.9479999999999995
2499,4,15,3,0.61,5.6,4.924799999999999
2500,4,15,4,0.61,5.4,4.9132
2501,4,15,5,0.62,4.8,4.878399999999999
2502,4,15,6,0.62,5.1,4.8957999999999995
2503,4,15,7,0.63,6.0,4.9479999999999995
2504,4,15,8,0.65,6.8,4.9944
2505,4,15,9,0.65,7.4,5.0291999999999994
2506,4,15,10,0.63,7.8,5.0524
2507,4,15,11,0.63,8.3,5.0813999999999995
2508,4,15,12,0.63,8.7,5.1046
2509,4,15,13,0.63,6.7,4.9886
2510,4,15,14,0.62,6.5,4.976999999999999
2511,4,15,15,0.62,6.4,4.9712
2512,4,15,16,0.62,6.5,4.976999999999999
2513,4,15,17,0.62,6.1,4.953799999999999
2514,4,15,18,0.62,5.6,4.924799999999999
2515,4,15,19,0.62,5.3,4.9074
2516,4,15,20,0.62,4.4,4.8552
2517,4,15,21,0.62,4.0,4.832
2518,4,15,22,0.62,4.5,4.861
2519,4,15,23,0.61,4.8,4.878399999999999
2520,4,15,24,0.6,4.3,4.849399999999999
2521,4,16,1,0.59,3.3,4.791399999999999
2522,4,16,2,0.59,2.8,4.7623999999999995
2523,4,16,3,0.6,2.7,4.7566
2524,4,16,4,0.6,2.3,4.7334
2525,4,16,5,0.61,2.1,4.7218
2526,4,16,6,0.62,2.5,4.744999999999999
2527,4,16,7,0.63,3.5,4.803
2528,4,16,8,0.64,4.8,4.878399999999999
2529,4,16,9,0.63,6.0,4.9479999999999995
2530,4,16,10,0.63,7.4,5.0291999999999994
2531,4,16,11,0.63,8.6,5.0988
2532,4,16,12,0.62,9.1,5.1278
2533,4,16,13,0.62,9.7,5.162599999999999
2534,4,16,14,0.62,10.1,5.1857999999999995
2535,4,16,15,0.62,10.7,5.220599999999999
2536,4,16,16,0.62,10.4,5.2032
2537,4,16,17,0.62,9.8,5.1684
2538,4,16,18,0.62,9.1,5.1278
2539,4,16,19,0.62,7.5,5.034999999999999
2540,4,16,20,0.62,5.2,4.901599999999999
2541,4,16,21,0.62,3.4,4.797199999999999
2542,4,16,22,0.62,4.7,4.872599999999999
2543,4,16,23,0.61,5.0,4.89
2544,4,16,24,0.6,3.3,4.791399999999999
2545,4,17,1,0.6,4.6,4.8668
2546,4,17,2,0.6,3.7,4.8145999999999995
2547,4,17,3,0.6,3.5,4.803
2548,4,17,4,0.6,2.6,4.7508
2549,4,17,5,0.61,3.0,4.774
2550,4,17,6,0.62,3.2,4.7856
2551,4,17,7,0.64,3.1,4.7798
2552,4,17,8,0.65,3.8,4.820399999999999
2553,4,17,9,0.64,4.1,4.8378
2554,4,17,10,0.64,4.2,4.8435999999999995
2555,4,17,11,0.64,5.7,4.9306
2556,4,17,12,0.63,5.4,4.9132
2557,4,17,13,0.62,7.2,5.0176
2558,4,17,14,0.62,6.3,4.9654
2559,4,17,15,0.61,6.5,4.976999999999999
2560,4,17,16,0.61,6.1,4.953799999999999
2561,4,17,17,0.61,6.1,4.953799999999999
2562,4,17,18,0.61,5.7,4.9306
2563,4,17,19,0.61,5.0,4.89
2564,4,17,20,0.62,4.2,4.8435999999999995
2565,4,17,21,0.62,3.4,4.797199999999999
2566,4,17,22,0.61,2.9,4.768199999999999
2567,4,17,23,0.61,1.8,4.7044
2568,4,17,24,0.61,1.0,4.6579999999999995
2569,4,18,1,0.6,-1.0,4.542
2570,4,18,2,0.6,-0.7,4.559399999999999
2571,4,18,3,0.6,-1.0,4.542
2572,4,18,4,0.6,-1.8,4.4956
2573,4,18,5,0.61,-0.3,4.582599999999999
2574,4,18,6,0.6,0.8,4.6464
2575,4,18,7,0.61,3.1,4.7798
2576,4,18,8,0.61,5.6,4.924799999999999
2577,4,18,9,0.61,6.9,5.0001999999999995
2578,4,18,10,0.61,8.9,5.116199999999999
2579,4,18,11,0.61,9.5,5.151
2580,4,18,12,0.6,10.4,5.2032
2581,4,18,13,0.6,11.0,5.2379999999999995
2582,4,18,14,0.6,11.1,5.243799999999999
2583,4,18,15,0.6,10.6,5.214799999999999
2584,4,18,16,0.6,10.6,5.214799999999999
2585,4,18,17,0.6,11.2,5.249599999999999
2586,4,18,18,0.61,11.1,5.243799999999999
2587,4,18,19,0.61,9.6,5.1568
2588,4,18,20,0.61,8.9,5.116199999999999
2589,4,18,21,0.61,8.0,5.064
2590,4,18,22,0.61,7.7,5.0466
2591,4,18,23,0.6,7.4,5.0291999999999994
2592,4,18,24,0.61,6.7,4.9886
2593,4,19,1,0.6,6.2,4.9596
2594,4,19,2,0.6,5.9,4.9422
2595,4,19,3,0.59,5.0,4.89
2596,4,19,4,0.59,3.1,4.7798
2597,4,19,5,0.59,2.1,4.7218
2598,4,19,6,0.58,2.8,4.7623999999999995
2599,4,19,7,0.59,5.0,4.89
2600,4,19,8,0.6,7.3,5.0234
2601,4,19,9,0.61,8.8,5.110399999999999
2602,4,19,10,0.61,9.1,5.1278
2603,4,19,11,0.61,8.8,5.110399999999999
2604,4,19,12,0.6,9.0,5.122
2605,4,19,13,0.6,11.0,5.2379999999999995
2606,4,19,14,0.6,11.5,5.2669999999999995
2607,4,19,15,0.6,12.2,5.3076
2608,4,19,16,0.6,12.9,5.348199999999999
2609,4,19,17,0.6,12.9,5.348199999999999
2610,4,19,18,0.61,12.2,5.3076
2611,4,19,19,0.61,11.5,5.2669999999999995
2612,4,19,20,0.61,9.6,5.1568
2613,4,19,21,0.61,11.9,5.2902
2614,4,19,22,0.6,11.2,5.249599999999999
2615,4,19,23,0.6,10.3,5.1974
2616,4,19,24,0.58,9.2,5.1335999999999995
2617,4,20,1,0.56,8.1,5.0698
2618,4,20,2,0.56,7.4,5.0291999999999994
2619,4,20,3,0.59,6.8,4.9944
2620,4,20,4,0.59,6.2,4.9596
2621,4,20,5,0.61,5.8,4.9364
2622,4,20,6,0.62,6.9,5.0001999999999995
2623,4,20,7,0.64,7.7,5.0466
2624,4,20,8,0.67,8.8,5.110399999999999
2625,4,20,9,0.66,9.3,5.1394
2626,4,20,10,0.65,10.2,5.191599999999999
2627,4,20,11,0.64,11.6,5.2728
2628,4,20,12,0.63,13.1,5.3598
2629,4,20,13,0.62,14.3,5.429399999999999
2630,4,20,14,0.62,14.9,5.4642
2631,4,20,15,0.62,15.1,5.4758
2632,4,20,16,0.62,15.6,5.5047999999999995
2633,4,20,17,0.62,15.9,5.5222
2634,4,20,18,0.62,15.1,5.4758
2635,4,20,19,0.62,12.9,5.348199999999999
2636,4,20,20,0.62,11.7,5.2786
2637,4,20,21,0.62,11.1,5.243799999999999
2638,4,20,22,0.62,6.8,4.9944
2639,4,20,23,0.61,7.6,5.0408
2640,4,20,24,0.59,7.5,5.034999999999999
2641,4,21,1,0.58,8.6,5.0988
2642,4,21,2,0.58,6.4,4.9712
2643,4,21,3,0.58,6.3,4.9654
2644,4,21,4,0.59,6.2,4.9596
2645,4,21,5,0.6,5.2,4.901599999999999
2646,4,21,6,0.61,5.8,4.9364
2647,4,21,7,0.63,6.5,4.976999999999999
2648,4,21,8,0.63,7.5,5.034999999999999
2649,4,21,9,0.63,8.4,5.087199999999999
2650,4,21,10,0.63,9.1,5.1278
2651,4,21,11,0.62,10.5,5.209
2652,4,21,12,0.62,11.3,5.2554
2653,4,21,13,0.62,12.0,5.295999999999999
2654,4,21,14,0.62,13.2,5.3656
2655,4,21,15,0.61,13.0,5.353999999999999
2656,4,21,16,0.61,13.7,5.3946
2657,4,21,17,0.61,14.2,5.4235999999999995
2658,4,21,18,0.61,13.4,5.3772
2659,4,21,19,0.61,11.8,5.2844
2660,4,21,20,0.62,8.9,5.116199999999999
2661,4,21,21,0.62,8.6,5.0988
2662,4,21,22,0.61,6.4,4.9712
2663,4,21,23,0.6,5.6,4.924799999999999
2664,4,21,24,0.58,5.2,4.901599999999999
2665,4,22,1,0.57,2.6,4.7508
2666,4,22,2,0.58,1.8,4.7044
2667,4,22,3,0.58,1.6,4.6928
2668,4,22,4,0.59,0.6,4.634799999999999
2669,4,22,5,0.6,0.6,4.634799999999999
2670,4,22,6,0.61,0.8,4.6464
2671,4,22,7,0.67,5.7,4.9306
2672,4,22,8,0.81,9.4,5.1452
2673,4,22,9,0.74,11.2,5.249599999999999
2674,4,22,10,0.73,12.7,5.3366
2675,4,22,11,0.68,13.3,5.3713999999999995
2676,4,22,12,0.65,13.8,5.400399999999999
2677,4,22,13,0.62,14.9,5.4642
2678,4,22,14,0.62,15.7,5.510599999999999
2679,4,22,15,0.61,16.0,5.528
2680,4,22,16,0.61,16.0,5.528
2681,4,22,17,0.61,15.5,5.499
2682,4,22,18,0.61,13.5,5.383
