Månad,Dag,Veckodag,Timme,Årstimme,Nordpool 2015 (SEK/MWh),Nordpool 2013 (SEK/MWh),Nordpool 2010 (SEK/MWh),Nordpool 2015 (öre/kWh),Nordpool 2013 (öre/kWh),Nordpool 2010 (öre/kWh),Elbolagets påslag (öre/kWh),Elcertifikat (öre/kWh),Energiskatt (öre/kWh),Elöverföring nät (Lkp) (öre/kWh),Totalt Nordpool 2015 (SEK/kWh),Totalt Nordpool 2013 (SEK/kWh),Totalt Nordpool 2010 (SEK/kWh)
7,13,Mån,24,4656, 82.09    , 278.33    , 421.26    , 8.21    , 27.83    , 42.13    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.66    , 0.80    
7,14,Tis,1,4657, 75.99    , 263.35    , 430.52    , 7.60    , 26.34    , 43.05    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.64    , 0.81    
7,14,Tis,2,4658, 71.21    , 248.80    , 416.10    , 7.12    , 24.88    , 41.61    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.63    , 0.80    
7,14,Tis,3,4659, 68.39    , 242.62    , 393.95    , 6.84    , 24.26    , 39.40    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.62    , 0.77    
7,14,Tis,4,4660, 71.67    , 221.62    , 383.58    , 7.17    , 22.16    , 38.36    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.60    , 0.76    
7,14,Tis,5,4661, 79.74    , 226.06    , 376.88    , 7.97    , 22.61    , 37.69    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.61    , 0.76    
7,14,Tis,6,4662, 105.64    , 211.17    , 411.01    , 10.56    , 21.12    , 41.10    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.59    , 0.79    
7,14,Tis,7,4663, 116.33    , 243.40    , 457.20    , 11.63    , 24.34    , 45.72    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.62    , 0.84    
7,14,Tis,8,4664, 125.52    , 260.82    , 483.31    , 12.55    , 26.08    , 48.33    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.64    , 0.86    
7,14,Tis,9,4665, 131.15    , 276.33    , 487.18    , 13.12    , 27.63    , 48.72    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.66    , 0.87    
7,14,Tis,10,4666, 136.41    , 279.20    , 489.16    , 13.64    , 27.92    , 48.92    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.66    , 0.87    
7,14,Tis,11,4667, 135.56    , 280.07    , 491.14    , 13.56    , 28.01    , 49.11    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.66    , 0.87    
7,14,Tis,12,4668, 135.94    , 279.81    , 525.64    , 13.59    , 27.98    , 52.56    , 2.0    , 3.0    , 29.4    , 3.7    , 0.52    , 0.66    , 0.91    
7,14,Tis,13,4669, 133.50    , 278.86    , 522.90    , 13.35    , 27.89    , 52.29    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.66    , 0.90    
7,14,Tis,14,4670, 130.12    , 276.50    , 490.66    , 13.01    , 27.65    , 49.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.66    , 0.87    
7,14,Tis,15,4671, 122.80    , 275.11    , 490.66    , 12.28    , 27.51    , 49.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.66    , 0.87    
7,14,Tis,16,4672, 121.77    , 274.06    , 488.40    , 12.18    , 27.41    , 48.84    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.66    , 0.87    
7,14,Tis,17,4673, 120.74    , 276.07    , 489.35    , 12.07    , 27.61    , 48.94    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.66    , 0.87    
7,14,Tis,18,4674, 118.49    , 277.29    , 486.33    , 11.85    , 27.73    , 48.63    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.66    , 0.87    
7,14,Tis,19,4675, 116.52    , 280.16    , 482.28    , 11.65    , 28.02    , 48.23    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.66    , 0.86    
7,14,Tis,20,4676, 110.51    , 286.17    , 472.94    , 11.05    , 28.62    , 47.29    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.67    , 0.85    
7,14,Tis,21,4677, 104.70    , 291.49    , 465.21    , 10.47    , 29.15    , 46.52    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.67    , 0.85    
7,14,Tis,22,4678, 98.32    , 292.71    , 444.10    , 9.83    , 29.27    , 44.41    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.67    , 0.83    
7,14,Tis,23,4679, 83.03    , 286.96    , 452.11    , 8.30    , 28.70    , 45.21    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.67    , 0.83    
7,14,Tis,24,4680, 74.11    , 277.29    , 398.09    , 7.41    , 27.73    , 39.81    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.66    , 0.78    
7,15,Ons,1,4681, 61.51    , 253.68    , 420.77    , 6.15    , 25.37    , 42.08    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.63    , 0.80    
7,15,Ons,2,4682, 55.11    , 248.71    , 402.23    , 5.51    , 24.87    , 40.22    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.63    , 0.78    
7,15,Ons,3,4683, 52.57    , 249.76    , 383.96    , 5.26    , 24.98    , 38.40    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.63    , 0.76    
7,15,Ons,4,4684, 51.92    , 259.60    , 349.04    , 5.19    , 25.96    , 34.90    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.64    , 0.73    
7,15,Ons,5,4685, 54.36    , 275.72    , 329.37    , 5.44    , 27.57    , 32.94    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.66    , 0.71    
7,15,Ons,6,4686, 78.53    , 292.71    , 392.15    , 7.85    , 29.27    , 39.22    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.67    , 0.77    
7,15,Ons,7,4687, 101.10    , 298.11    , 418.42    , 10.11    , 29.81    , 41.84    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.68    , 0.80    
7,15,Ons,8,4688, 109.10    , 319.71    , 460.21    , 10.91    , 31.97    , 46.02    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.84    
7,15,Ons,9,4689, 115.59    , 320.06    , 488.55    , 11.56    , 32.01    , 48.86    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.70    , 0.87    
7,15,Ons,10,4690, 113.52    , 317.71    , 534.01    , 11.35    , 31.77    , 53.40    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.92    
7,15,Ons,11,4691, 114.18    , 315.70    , 545.59    , 11.42    , 31.57    , 54.56    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.70    , 0.93    
7,15,Ons,12,4692, 111.54    , 317.80    , 593.50    , 11.15    , 31.78    , 59.35    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.97    
7,15,Ons,13,4693, 107.69    , 309.17    , 556.79    , 10.77    , 30.92    , 55.68    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.69    , 0.94    
7,15,Ons,14,4694, 104.58    , 297.67    , 545.59    , 10.46    , 29.77    , 54.56    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.68    , 0.93    
7,15,Ons,15,4695, 101.29    , 293.23    , 539.85    , 10.13    , 29.32    , 53.99    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.67    , 0.92    
7,15,Ons,16,4696, 103.36    , 294.54    , 526.10    , 10.34    , 29.45    , 52.61    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.68    , 0.91    
7,15,Ons,17,4697, 105.43    , 294.27    , 533.07    , 10.54    , 29.43    , 53.31    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.68    , 0.91    
7,15,Ons,18,4698, 109.19    , 294.80    , 533.35    , 10.92    , 29.48    , 53.34    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.68    , 0.91    
7,15,Ons,19,4699, 107.12    , 294.27    , 514.05    , 10.71    , 29.43    , 51.41    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.68    , 0.90    
7,15,Ons,20,4700, 109.38    , 293.75    , 495.89    , 10.94    , 29.38    , 49.59    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.67    , 0.88    
7,15,Ons,21,4701, 105.81    , 295.76    , 480.73    , 10.58    , 29.58    , 48.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.68    , 0.86    
7,15,Ons,22,4702, 102.70    , 296.37    , 479.60    , 10.27    , 29.64    , 47.96    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.68    , 0.86    
7,15,Ons,23,4703, 94.99    , 291.84    , 487.04    , 9.50    , 29.18    , 48.70    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.67    , 0.87    
7,15,Ons,24,4704, 89.33    , 286.02    , 465.29    , 8.93    , 28.60    , 46.53    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.67    , 0.85    
7,16,Tor,1,4705, 80.24    , 271.54    , 450.95    , 8.02    , 27.15    , 45.10    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.65    , 0.83    
7,16,Tor,2,4706, 75.36    , 262.73    , 422.15    , 7.54    , 26.27    , 42.22    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.64    , 0.80    
7,16,Tor,3,4707, 72.74    , 260.38    , 385.16    , 7.27    , 26.04    , 38.52    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.64    , 0.77    
7,16,Tor,4,4708, 66.46    , 253.93    , 374.90    , 6.65    , 25.39    , 37.49    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.63    , 0.76    
7,16,Tor,5,4709, 77.89    , 278.34    , 374.15    , 7.79    , 27.83    , 37.42    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.66    , 0.76    
7,16,Tor,6,4710, 96.64    , 297.09    , 411.80    , 9.66    , 29.71    , 41.18    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.68    , 0.79    
7,16,Tor,7,4711, 112.48    , 307.12    , 443.05    , 11.25    , 30.71    , 44.31    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.69    , 0.82    
7,16,Tor,8,4712, 117.17    , 321.07    , 465.64    , 11.72    , 32.11    , 46.56    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.70    , 0.85    
7,16,Tor,9,4713, 121.11    , 328.13    , 502.53    , 12.11    , 32.81    , 50.25    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.71    , 0.88    
7,16,Tor,10,4714, 124.95    , 329.27    , 526.35    , 12.50    , 32.93    , 52.64    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.71    , 0.91    
7,16,Tor,11,4715, 124.95    , 328.92    , 520.89    , 12.50    , 32.89    , 52.09    , 2.0    , 3.0    , 29.4    , 3.7    , 0.51    , 0.71    , 0.90    
7,16,Tor,12,4716, 121.20    , 324.99    , 540.84    , 12.12    , 32.50    , 54.08    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.71    , 0.92    
7,16,Tor,13,4717, 117.08    , 328.92    , 530.11    , 11.71    , 32.89    , 53.01    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.71    , 0.91    
7,16,Tor,14,4718, 113.42    , 327.09    , 499.43    , 11.34    , 32.71    , 49.94    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.71    , 0.88    
7,16,Tor,15,4719, 108.92    , 324.04    , 481.07    , 10.89    , 32.40    , 48.11    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.71    , 0.86    
7,16,Tor,16,4720, 109.67    , 320.02    , 470.34    , 10.97    , 32.00    , 47.03    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.85    
7,16,Tor,17,4721, 111.83    , 317.06    , 469.50    , 11.18    , 31.71    , 46.95    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.85    
7,16,Tor,18,4722, 112.58    , 319.41    , 473.26    , 11.26    , 31.94    , 47.33    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.85    
7,16,Tor,19,4723, 105.45    , 313.57    , 473.64    , 10.55    , 31.36    , 47.36    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.69    , 0.85    
7,16,Tor,20,4724, 103.39    , 310.00    , 470.91    , 10.34    , 31.00    , 47.09    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.69    , 0.85    
7,16,Tor,21,4725, 102.83    , 317.67    , 461.87    , 10.28    , 31.77    , 46.19    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.70    , 0.84    
7,16,Tor,22,4726, 104.89    , 323.60    , 460.74    , 10.49    , 32.36    , 46.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.84    
7,16,Tor,23,4727, 97.58    , 303.98    , 471.28    , 9.76    , 30.40    , 47.13    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.68    , 0.85    
7,16,Tor,24,4728, 88.59    , 301.68    , 455.47    , 8.86    , 30.17    , 45.55    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.68    , 0.84    
7,17,Fre,1,4729, 80.13    , 288.03    , 453.56    , 8.01    , 28.80    , 45.36    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.67    , 0.83    
7,17,Fre,2,4730, 71.02    , 274.03    , 429.82    , 7.10    , 27.40    , 42.98    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.66    , 0.81    
7,17,Fre,3,4731, 67.21    , 270.38    , 401.63    , 6.72    , 27.04    , 40.16    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.65    , 0.78    
7,17,Fre,4,4732, 61.91    , 276.64    , 384.89    , 6.19    , 27.66    , 38.49    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.66    , 0.77    
7,17,Fre,5,4733, 71.39    , 291.42    , 382.81    , 7.14    , 29.14    , 38.28    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.67    , 0.76    
7,17,Fre,6,4734, 93.15    , 333.33    , 386.78    , 9.32    , 33.33    , 38.68    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.71    , 0.77    
7,17,Fre,7,4735, 108.21    , 351.41    , 394.72    , 10.82    , 35.14    , 39.47    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.73    , 0.78    
7,17,Fre,8,4736, 112.30    , 358.63    , 405.03    , 11.23    , 35.86    , 40.50    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.74    , 0.79    
7,17,Fre,9,4737, 116.29    , 365.15    , 439.84    , 11.63    , 36.52    , 43.98    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.75    , 0.82    
7,17,Fre,10,4738, 117.04    , 370.80    , 462.45    , 11.70    , 37.08    , 46.25    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.75    , 0.84    
7,17,Fre,11,4739, 114.15    , 372.62    , 459.52    , 11.42    , 37.26    , 45.95    , 2.0    , 3.0    , 29.4    , 3.7    , 0.50    , 0.75    , 0.84    
7,17,Fre,12,4740, 108.11    , 361.76    , 471.44    , 10.81    , 36.18    , 47.14    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.74    , 0.85    
7,17,Fre,13,4741, 102.81    , 364.54    , 460.65    , 10.28    , 36.45    , 46.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.75    , 0.84    
7,17,Fre,14,4742, 100.21    , 361.50    , 436.91    , 10.02    , 36.15    , 43.69    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.74    , 0.82    
7,17,Fre,15,4743, 93.52    , 361.58    , 429.63    , 9.35    , 36.16    , 42.96    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.74    , 0.81    
7,17,Fre,16,4744, 94.45    , 351.93    , 423.01    , 9.45    , 35.19    , 42.30    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.73    , 0.80    
7,17,Fre,17,4745, 98.35    , 353.58    , 410.52    , 9.84    , 35.36    , 41.05    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.73    , 0.79    
7,17,Fre,18,4746, 96.40    , 343.50    , 422.72    , 9.64    , 34.35    , 42.27    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.72    , 0.80    
7,17,Fre,19,4747, 91.57    , 337.33    , 430.20    , 9.16    , 33.73    , 43.02    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.72    , 0.81    
7,17,Fre,20,4748, 84.31    , 330.89    , 429.82    , 8.43    , 33.09    , 42.98    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.71    , 0.81    
7,17,Fre,21,4749, 81.62    , 336.02    , 418.56    , 8.16    , 33.60    , 41.86    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.72    , 0.80    
7,17,Fre,22,4750, 79.76    , 333.50    , 423.20    , 7.98    , 33.35    , 42.32    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.71    , 0.80    
7,17,Fre,23,4751, 77.71    , 308.72    , 450.63    , 7.77    , 30.87    , 45.06    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.69    , 0.83    
7,17,Fre,24,4752, 70.86    , 298.84    , 424.33    , 7.09    , 29.88    , 42.43    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.68    , 0.81    
7,18,Lör,1,4753, 65.55    , 286.01    , 418.91    , 6.56    , 28.60    , 41.89    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.67    , 0.80    
7,18,Lör,2,4754, 61.63    , 275.26    , 412.53    , 6.16    , 27.53    , 41.25    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.66    , 0.79    
7,18,Lör,3,4755, 57.81    , 269.20    , 393.00    , 5.78    , 26.92    , 39.30    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.65    , 0.77    
7,18,Lör,4,4756, 49.32    , 274.22    , 371.19    , 4.93    , 27.42    , 37.12    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.66    , 0.75    
7,18,Lör,5,4757, 52.77    , 292.68    , 340.52    , 5.28    , 29.27    , 34.05    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.67    , 0.72    
7,18,Lör,6,4758, 60.05    , 312.45    , 334.52    , 6.01    , 31.25    , 33.45    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.69    , 0.72    
7,18,Lör,7,4759, 63.03    , 353.09    , 353.19    , 6.30    , 35.31    , 35.32    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.73    , 0.73    
7,18,Lör,8,4760, 70.12    , 356.56    , 365.86    , 7.01    , 35.66    , 36.59    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.74    , 0.75    
7,18,Lör,9,4761, 73.19    , 360.55    , 402.24    , 7.32    , 36.06    , 40.22    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.74    , 0.78    
7,18,Lör,10,4762, 73.19    , 366.44    , 427.01    , 7.32    , 36.64    , 42.70    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.75    , 0.81    
7,18,Lör,11,4763, 66.11    , 360.37    , 418.62    , 6.61    , 36.04    , 41.86    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.74    , 0.80    
7,18,Lör,12,4764, 59.95    , 357.17    , 428.24    , 6.00    , 35.72    , 42.82    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.74    , 0.81    
7,18,Lör,13,4765, 53.61    , 350.41    , 433.58    , 5.36    , 35.04    , 43.36    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.73    , 0.81    
7,18,Lör,14,4766, 47.09    , 347.03    , 418.62    , 4.71    , 34.70    , 41.86    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.73    , 0.80    
7,18,Lör,15,4767, 45.97    , 346.51    , 417.96    , 4.60    , 34.65    , 41.80    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.73    , 0.80    
7,18,Lör,16,4768, 45.13    , 339.75    , 413.10    , 4.51    , 33.98    , 41.31    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.72    , 0.79    
7,18,Lör,17,4769, 50.91    , 336.89    , 404.24    , 5.09    , 33.69    , 40.42    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.72    , 0.79    
7,18,Lör,18,4770, 54.55    , 330.91    , 411.77    , 5.46    , 33.09    , 41.18    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.71    , 0.79    
7,18,Lör,19,4771, 56.32    , 324.49    , 434.72    , 5.63    , 32.45    , 43.47    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.71    , 0.82    
7,18,Lör,20,4772, 60.61    , 319.90    , 449.10    , 6.06    , 31.99    , 44.91    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.70    , 0.83    
7,18,Lör,21,4773, 62.75    , 332.90    , 449.87    , 6.28    , 33.29    , 44.99    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.71    , 0.83    
7,18,Lör,22,4774, 70.86    , 336.54    , 458.72    , 7.09    , 33.65    , 45.87    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.72    , 0.84    
7,18,Lör,23,4775, 67.88    , 308.37    , 493.59    , 6.79    , 30.84    , 49.36    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.69    , 0.87    
7,18,Lör,24,4776, 67.37    , 294.65    , 453.39    , 6.74    , 29.47    , 45.34    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.68    , 0.83    
7,19,Sön,1,4777, 62.31    , 282.67    , 423.67    , 6.23    , 28.27    , 42.37    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.66    , 0.80    
7,19,Sön,2,4778, 58.66    , 264.50    , 399.95    , 5.87    , 26.45    , 40.00    , 2.0    , 3.0    , 29.4    , 3.7    , 0.44    , 0.65    , 0.78    
7,19,Sön,3,4779, 52.28    , 253.30    , 375.67    , 5.23    , 25.33    , 37.57    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.63    , 0.76    
7,19,Sön,4,4780, 47.41    , 254.33    , 365.47    , 4.74    , 25.43    , 36.55    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.64    , 0.75    
7,19,Sön,5,4781, 53.69    , 274.32    , 361.38    , 5.37    , 27.43    , 36.14    , 2.0    , 3.0    , 29.4    , 3.7    , 0.43    , 0.66    , 0.74    
7,19,Sön,6,4782, 65.12    , 299.22    , 395.48    , 6.51    , 29.92    , 39.55    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.68    , 0.78    
7,19,Sön,7,4783, 68.96    , 302.49    , 445.10    , 6.90    , 30.25    , 44.51    , 2.0    , 3.0    , 29.4    , 3.7    , 0.45    , 0.68    , 0.83    
7,19,Sön,8,4784, 80.49    , 303.78    , 459.49    , 8.05    , 30.38    , 45.95    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.68    , 0.84    
7,19,Sön,9,4785, 90.14    , 306.63    , 500.44    , 9.01    , 30.66    , 50.04    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.69    , 0.88    
7,19,Sön,10,4786, 94.54    , 308.87    , 535.88    , 9.45    , 30.89    , 53.59    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.69    , 0.92    
7,19,Sön,11,4787, 95.29    , 308.78    , 550.07    , 9.53    , 30.88    , 55.01    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.69    , 0.93    
7,19,Sön,12,4788, 95.01    , 307.31    , 549.31    , 9.50    , 30.73    , 54.93    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.69    , 0.93    
7,19,Sön,13,4789, 93.23    , 299.47    , 538.64    , 9.32    , 29.95    , 53.86    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.68    , 0.92    
7,19,Sön,14,4790, 94.26    , 290.86    , 534.26    , 9.43    , 29.09    , 53.43    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.67    , 0.92    
7,19,Sön,15,4791, 94.92    , 290.60    , 529.11    , 9.49    , 29.06    , 52.91    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.67    , 0.91    
7,19,Sön,16,4792, 97.54    , 294.31    , 519.68    , 9.75    , 29.43    , 51.97    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.68    , 0.90    
7,19,Sön,17,4793, 101.20    , 303.95    , 492.73    , 10.12    , 30.40    , 49.27    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.68    , 0.87    
7,19,Sön,18,4794, 106.35    , 315.41    , 490.35    , 10.64    , 31.54    , 49.04    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.70    , 0.87    
7,19,Sön,19,4795, 104.76    , 328.08    , 487.39    , 10.48    , 32.81    , 48.74    , 2.0    , 3.0    , 29.4    , 3.7    , 0.49    , 0.71    , 0.87    
7,19,Sön,20,4796, 102.13    , 322.22    , 477.20    , 10.21    , 32.22    , 47.72    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.70    , 0.86    
7,19,Sön,21,4797, 97.64    , 327.13    , 453.68    , 9.76    , 32.71    , 45.37    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.71    , 0.83    
7,19,Sön,22,4798, 95.11    , 337.99    , 458.06    , 9.51    , 33.80    , 45.81    , 2.0    , 3.0    , 29.4    , 3.7    , 0.48    , 0.72    , 0.84    
7,19,Sön,23,4799, 88.36    , 305.51    , 460.72    , 8.84    , 30.55    , 46.07    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.69    , 0.84    
7,19,Sön,24,4800, 84.33    , 300.19    , 417.00    , 8.43    , 30.02    , 41.70    , 2.0    , 3.0    , 29.4    , 3.7    , 0.47    , 0.68    , 0.80    
7,20,Mån,1,4801, 79.46    , 287.99    , 409.84    , 7.95    , 28.80    , 40.98    , 2.0    , 3.0    , 29.4    , 3.7    , 0.46    , 0.67    , 0.79    
